generation,gac,mean_novelty,archive_size
548,9.76,0.5268624438770031,200
549,10.04,0.5695928366098891,200
550,10.14,0.5602042112085487,200
551,9.54,0.5743297223872019,200
552,10.42,0.5578316401478504,200
553,10.62,0.5404710675777972,200
554,10.52,0.5683497253739598,200
555,11.32,0.5938166920039177,200
556,10.82,0.5888429655208058,200
557,10.72,0.5694282864355891,200
558,10.48,0.5725386280226494,200
559,10.26,0.5659680510341891,200
560,10.68,0.6030538473257896,200
561,10.24,0.5689095869808478,200
562,9.82,0.5146488574766669,200
563,10.3,0.5327588782308529,200
564,10.34,0.5692725110872636,200
565,9.32,0.5361651920751626,200
566,12.76,0.5330595620775499,200
567,11.42,0.5354790563923212,200
568,12.24,0.5651744569248741,200
569,13.26,0.5664181322066921,200
570,11.9,0.4941891741869187,200
571,11.7,0.4778118456008105,200
572,12.78,0.4962074825066556,200
573,11.14,0.5209142440692123,200
574,14.98,0.5136212485064137,200
575,14.56,0.5042673979567441,200
576,13.76,0.5227228242979183,200
577,14.48,0.49009967747460587,200
578,14.3,0.47378725291467255,200
579,15.4,0.48694015021972625,200
580,14.54,0.45731480037642286,200
581,15.46,0.4812172821388689,200
582,15.28,0.4524511155394236,200
583,15.6,0.45180348044372365,200
584,14.68,0.4546492787982612,200
585,14.62,0.44964714194445543,200
586,13.78,0.4636785908280462,200
587,13.98,0.503676093288384,200
588,14.02,0.5354223320453911,200
589,13.42,0.5115950714971869,200
590,14.12,0.501022933159686,200
591,16.0,0.5150637172037053,200
592,13.64,0.5085321517358253,200
593,14.42,0.5550010423691792,200
594,14.84,0.6045290746530777,200
595,13.0,0.5865000098874438,200
596,14.12,0.5711603819168389,200
597,13.44,0.606605616718957,200
598,15.04,0.5921425506529704,200
599,16.7,0.560879918957906,200
600,16.22,0.5345944653522863,200
601,15.54,0.5920041378859048,200
602,15.7,0.557549390508107,200
603,17.44,0.5385895877263343,200
604,15.04,0.5426870539768821,200
605,15.32,0.5830891854789723,200
606,15.5,0.5777282046345943,200
607,16.62,0.5928514757931789,200
608,15.04,0.5806140571560247,200
609,15.9,0.5820224500945196,200
610,14.84,0.5770636459468966,200
